residential_building_id,room_id,school,major,vaccination,incubation_period,S_to_E,Ip_to_I,infection_period,I_to_R,health_level
25,92,1,8,0,7789,0,0,16684,0,1.04240831
25,93,1,7,0,7071,0,0,5569,0,0.98034857
25,93,1,9,0,14101,0,0,12517,0,0.86528219
25,93,1,9,0,7380,0,0,16382,0,0.95772623
25,93,1,8,0,6246,0,0,15908,0,0.97524532
25,94,1,9,0,8259,0,0,18638,0,0.89189482
25,94,1,7,0,5094,0,0,7194,0,1.06247478
25,94,2,23,0,6376,0,0,10556,0,0.89923109
25,94,2,22,0,9268,0,0,13844,0,1.05305885
25,95,2,22,0,4087,0,0,8217,0,0.98669016
25,95,2,21,0,7961,0,0,15226,0,0.99973696
25,95,2,22,0,5654,0,0,9505,0,1.07108649
25,95,2,23,0,7700,0,0,7937,0,1.58963981
25,96,2,21,0,7353,0,0,7231,0,0.98862779
25,96,2,21,0,4250,0,0,10283,0,0.98871534
25,96,2,22,0,6553,0,0,8754,0,0.81586041
25,96,2,21,0,7762,0,0,9463,0,1.15109812
25,97,2,21,0,5025,0,0,8850,0,0.95960534
25,97,2,22,0,5472,0,0,12242,0,0.90610356
25,97,2,21,0,10338,0,0,14719,0,0.86388361
25,97,2,23,0,15258,0,0,12926,0,1.12510986
25,98,2,23,0,12976,0,0,10560,0,0.8892623
25,98,2,22,0,7952,0,0,10016,0,0.96731036
25,98,2,22,0,8300,0,0,9077,0,0.94532866
25,98,2,23,0,11478,0,0,8739,0,0.97942634
25,99,2,23,0,6068,0,0,11732,0,0.9362835
25,99,2,23,0,5936,0,0,9912,0,0.89043478
25,99,2,22,0,9265,0,0,15152,0,0.98771092
25,99,2,22,0,13121,0,0,13102,0,0.9429583
25,100,2,21,0,6095,0,0,14478,0,0.90927228
25,100,2,21,0,5862,0,0,13486,0,0.90371214
25,100,2,22,0,4420,0,0,18599,0,0.78047216
25,100,2,24,0,11379,0,0,12409,0,0.87841772
25,101,2,21,0,11532,0,0,10997,0,0.96625111
25,101,2,21,0,8481,0,0,12693,0,0.90662484
25,101,2,24,0,8476,0,0,15836,0,1.05728437
25,101,2,21,0,10228,0,0,11811,0,1.00504785
25,102,2,24,0,9036,0,0,16477,0,1.01938865
25,102,2,22,0,2902,0,0,11229,0,0.93182342
25,102,2,21,0,6046,0,0,15301,0,1.11341974
25,102,2,23,0,3108,0,0,18615,0,1.03288788
25,103,2,24,0,8355,0,0,16612,0,0.98409781
25,103,2,21,0,5764,0,0,9004,0,0.95877022
25,103,2,23,0,11050,0,0,11290,0,1.03808915
25,103,2,21,0,3822,0,0,8352,0,1.03477479
25,104,2,23,0,3537,0,0,11653,0,1.01862659
25,104,2,24,0,4589,0,0,13046,0,0.80511532
25,104,2,24,0,5849,0,0,11154,0,0.95758309
25,104,2,22,0,7402,0,0,6487,0,1.06684003
25,105,2,22,0,4286,0,0,11330,0,0.9651709
25,105,2,24,0,11138,0,0,10706,0,0.9236668
25,105,2,24,0,19721,0,0,10535,0,1.03214962
25,105,2,23,0,12116,0,0,13238,0,1.07380597
25,106,2,24,0,5225,0,0,7804,0,1.16065193
25,106,2,21,0,9564,0,0,8939,0,1.10283121
25,106,2,22,0,9528,0,0,16113,0,1.00563506
25,106,2,23,0,4183,0,0,10906,0,0.86450638
25,107,2,21,0,6283,0,0,13618,0,1.00740757
25,107,2,23,0,8129,0,0,11185,0,0.9219881
25,107,2,24,0,9551,0,0,12393,0,0.95035713
25,107,2,22,0,6181,0,0,16515,0,1.12806365
25,108,2,24,0,7153,0,0,11171,0,0.92282966
25,108,2,21,0,5341,0,0,14794,0,0.91973103
25,108,2,22,0,5118,0,0,9175,0,0.93473351
25,108,2,24,0,6044,0,0,7240,0,0.90845668
25,109,2,24,0,6318,0,0,10805,0,0.85693141
25,109,2,21,0,6645,0,0,10202,0,0.98485613
25,109,2,22,0,9192,0,0,14078,0,1.02103155
25,109,2,22,0,5231,0,0,16240,0,1.13333824
25,110,2,23,0,12777,0,0,9337,0,1.00090694
25,110,2,21,0,4250,0,0,10682,0,1.00492718
25,110,2,23,0,6031,0,0,8509,0,0.88712573
25,110,2,22,0,7622,0,0,7999,0,0.92990667
25,111,2,21,0,4866,0,0,14590,0,0.97823195
25,111,2,22,0,6342,0,0,11405,0,0.9687283
25,111,2,23,0,9223,0,0,19955,0,0.93053768
25,111,2,21,0,10690,0,0,8336,0,1.08627321
25,112,2,22,0,8610,0,0,13265,0,1.00408012
25,112,2,21,0,5901,0,0,14509,0,1.1511232
25,112,2,24,0,3920,0,0,9155,0,1.04588281
25,112,2,24,0,10648,0,0,9745,0,0.96002073
25,113,2,23,0,4986,0,0,8962,0,0.97190092
25,113,2,24,0,11191,0,0,10243,0,1.03965677
25,113,2,21,0,6508,0,0,11753,0,1.15448869
25,113,2,22,0,12919,0,0,10988,0,1.12593147
25,114,2,23,0,6193,0,0,8483,0,0.95565904
25,114,2,21,0,7499,0,0,15339,0,1.18015528
25,114,2,24,0,10246,0,0,11152,0,0.9349839
25,114,2,24,0,6002,0,0,9895,0,1.03229421
25,115,2,24,0,6972,0,0,14795,0,0.84028826
25,115,2,23,0,9895,0,0,12806,0,1.04044827
25,115,2,22,0,3793,0,0,28201,0,0.92764101
25,115,2,24,0,8822,0,0,10231,0,1.1189712
25,116,2,21,0,8527,0,0,12364,0,1.01282867
25,116,2,23,0,4899,0,0,8993,0,1.03341078
25,116,2,22,0,12013,0,0,11035,0,0.97027027
25,116,2,22,0,5862,0,0,9679,0,1.02779417
25,117,2,23,0,3486,0,0,9551,0,1.20871785
25,117,2,21,0,10779,0,0,15012,0,1.07292481
25,117,2,21,0,9702,0,0,11214,0,1.01885929
25,117,2,24,0,8754,0,0,16430,0,0.9774443
25,118,2,21,0,10262,0,0,10291,0,0.90085761
25,118,2,21,0,3408,0,0,12157,0,1.00176594
25,118,2,21,0,7585,0,0,22321,0,0.88711775
25,118,2,21,0,10548,0,0,8713,0,0.91043057
25,119,2,24,0,16398,0,0,9383,0,1.07451487
25,119,2,22,0,10592,0,0,11621,0,0.99781044
25,119,2,24,0,12171,0,0,10332,0,1.08454635
25,119,2,22,0,7987,0,0,9853,0,1.0264543
25,120,2,23,0,8236,0,0,10678,0,0.97547744
25,120,2,24,0,10530,0,0,9290,0,1.27138058
25,120,2,21,0,5628,0,0,6981,0,0.89961915
25,120,2,24,0,16602,0,0,10062,0,0.97592396
25,121,2,22,0,3145,0,0,15307,0,1.22888799
25,121,2,21,0,11299,0,0,12164,0,1.17690565
25,121,2,23,0,5792,0,0,8202,0,0.89212745
25,121,2,22,0,12440,0,0,6350,0,0.92464418
25,122,2,23,0,5773,0,0,13572,0,1.04024086
25,122,2,21,0,8740,0,0,9766,0,1.04063238
25,122,2,21,0,11586,0,0,12519,0,1.05441984
25,122,10,95,0,6178,0,0,7679,0,1.0938978
25,123,10,94,0,11837,0,0,8291,0,0.92506198
25,123,10,94,0,5857,0,0,10174,0,0.98549736
25,123,10,93,0,9273,0,0,6662,0,1.10514353
25,123,10,94,0,5591,0,0,15338,0,1.20575892
25,124,10,95,0,15987,0,0,12806,0,1.10746134
25,124,10,93,0,5666,0,0,11288,0,0.98593798
25,124,10,93,0,5195,0,0,8833,0,0.95852756
25,124,10,94,0,8874,0,0,14510,0,0.96462093
25,125,10,93,0,7363,0,0,7252,0,0.86143929
25,125,10,93,0,7462,0,0,12135,0,0.91262424
25,125,10,94,0,14176,0,0,11920,0,0.86236586
25,125,10,93,0,6129,0,0,9974,0,1.06575034
25,126,10,95,0,3352,0,0,14913,0,0.94705003
25,126,10,95,0,7093,0,0,11575,0,0.9532514
25,126,10,94,0,8332,0,0,13069,0,1.20901504
25,126,10,94,0,6289,0,0,9039,0,0.8930496
25,127,10,95,0,8566,0,0,12725,0,0.99061957
25,127,10,95,0,4032,0,0,18428,0,0.91641292
25,127,10,95,0,4443,0,0,9718,0,1.04775909
25,127,10,94,0,13175,0,0,16690,0,0.97495801
25,128,10,94,0,7495,0,0,11301,0,1.26920143
25,128,10,93,0,12104,0,0,12232,0,1.13856246
25,128,10,93,0,5536,0,0,10680,0,0.91693959
25,128,10,94,0,16524,0,0,9252,0,1.18193244
25,129,10,96,0,6164,0,0,10918,0,1.10354971
25,129,10,93,0,9124,0,0,20475,0,0.95112796
25,129,10,93,0,9548,0,0,14510,0,1.0425846
25,129,10,96,0,5567,0,0,9873,0,1.14096411
25,130,10,93,0,10032,0,0,10675,0,0.97790971
25,130,10,96,0,4303,0,0,11719,0,0.82555565
25,130,10,94,0,13844,0,0,10032,0,0.99598026
25,130,10,93,0,5610,0,0,9633,0,1.10926622
25,131,10,95,0,13390,0,0,9798,0,0.85191135
25,131,10,96,0,8731,0,0,10892,0,1.2918993
25,131,10,93,0,6304,0,0,11711,0,1.06703972
25,131,10,95,0,3364,0,0,5959,0,0.92954865
25,132,10,93,0,7985,0,0,9410,0,1.02966303
25,132,10,95,0,7465,0,0,9847,0,1.14107426
25,132,10,96,0,7371,0,0,15001,0,0.91182022
25,132,10,96,0,5928,0,0,8092,0,0.84159504
25,133,10,94,0,4347,0,0,14104,0,0.98532324
25,133,10,94,0,3057,0,0,10418,0,0.99239132
25,133,10,96,0,4519,0,0,11425,0,1.02313379
25,133,10,96,0,7307,0,0,7760,0,1.0268281
25,134,10,95,0,8969,0,0,14432,0,0.93801407
25,134,10,96,0,5736,0,0,9299,0,0.95352823
25,134,10,93,0,5107,0,0,16004,0,0.9159124
25,134,10,94,0,10053,0,0,4932,0,1.14352001
25,135,10,95,0,4251,0,0,10950,0,0.92318562
25,135,10,93,0,9891,0,0,12233,0,0.80940757
25,135,10,95,0,12036,0,0,13159,0,1.02316376
25,135,10,96,0,11912,0,0,14627,0,1.01785642
25,136,10,94,0,3207,0,0,7545,0,1.09477567
25,136,10,96,0,7567,0,0,17506,0,0.96602575
25,136,10,93,0,5748,0,0,12350,0,0.96722538
25,136,10,94,0,17525,0,0,12296,0,0.92383964
25,137,10,96,0,8401,0,0,9145,0,1.04826143
25,137,10,96,0,3056,0,0,11504,0,0.9800953
25,137,10,93,0,4839,0,0,10338,0,1.06087286
25,137,10,94,0,13108,0,0,10210,0,0.9602598
25,138,10,94,0,6000,0,0,12783,0,1.11330161
25,138,10,95,0,3687,0,0,16589,0,1.08466926
25,138,10,93,0,4904,0,0,7395,0,0.9908329
25,138,10,95,0,3620,0,0,9251,0,1.01806504
25,139,10,94,0,3999,0,0,8512,0,0.85096701
25,139,10,93,0,4495,0,0,15789,0,1.12742669
25,139,10,94,0,9565,0,0,11583,0,0.88582208
25,139,10,95,0,5380,0,0,15171,0,1.04602165
25,140,10,93,0,12041,0,0,9891,0,0.9543059
25,140,10,94,0,5672,0,0,16062,0,0.90489722
25,140,10,93,0,20017,0,0,11592,0,0.93997569
25,140,10,96,0,2906,0,0,7861,0,0.79780419
25,141,10,96,0,3880,0,0,12628,0,1.16355748
25,141,10,95,0,15092,0,0,21201,0,1.03801283
25,141,10,96,0,3152,0,0,10404,0,1.0725185
25,141,10,93,0,15604,0,0,9513,0,0.99335742
25,142,12,120,0,3444,0,0,13000,0,1.0315914
25,142,12,120,0,14589,0,0,11204,0,1.0302193
25,142,12,120,0,5590,0,0,10572,0,1.01900585
25,142,12,119,0,18035,0,0,11079,0,1.1087185
25,143,12,120,0,13057,0,0,6871,0,0.94938726
25,143,12,121,0,6375,0,0,8992,0,0.99788825
25,143,12,119,0,10725,0,0,7940,0,0.98811919
25,143,12,119,0,13530,0,0,7857,0,1.21474027
25,144,12,120,0,8805,0,0,10336,0,1.08985867
25,144,12,119,0,12863,0,0,9825,0,0.99502818
25,144,12,119,0,10815,0,0,8496,0,0.8479381
25,144,12,120,0,4211,0,0,8354,0,0.87749364
25,145,12,119,0,5486,0,0,10564,0,0.84452994
25,145,12,121,0,7497,0,0,14559,0,0.88246105
25,145,12,120,0,3586,0,0,10367,0,1.05836697
25,145,12,120,0,7527,0,0,9304,0,1.11177192
25,146,12,120,0,9089,0,0,12124,0,1.07910615
25,146,12,120,0,4384,0,0,9139,0,1.08951392
25,146,12,120,0,6372,0,0,9841,0,1.06205289
25,146,12,120,0,4212,0,0,9715,0,1.00351666
25,147,12,120,0,7313,0,0,9359,0,0.98823565
25,147,12,120,0,7931,0,0,8487,0,1.03552634
25,147,12,119,0,6591,0,0,20179,0,1.07061244
25,147,12,119,0,4934,0,0,14464,0,0.95103983
25,148,12,120,0,4369,0,0,13145,0,1.06247917
25,148,12,121,0,7022,0,0,7686,0,0.88443988
25,148,12,119,0,3889,0,0,14202,0,0.99917102
25,148,12,119,0,8311,0,0,12539,0,0.91206741
25,149,12,121,0,5208,0,0,12672,0,1.04098876
25,149,12,119,0,6903,0,0,7301,0,1.02003655
25,149,12,121,0,10834,0,0,13333,0,0.8855764
25,149,12,120,0,11328,0,0,9675,0,1.06095806
25,150,12,119,0,4028,0,0,10150,0,1.02704127
25,150,12,120,0,6518,0,0,15935,0,0.91837178
25,150,12,121,0,7231,0,0,9152,0,0.97442674
25,150,12,119,0,5769,0,0,11534,0,1.16099245
25,151,12,120,0,4339,0,0,9416,0,1.08410146
25,151,12,119,0,6204,0,0,13784,0,1.16630445
25,151,12,120,0,8284,0,0,12584,0,1.01859515
25,151,12,121,0,4246,0,0,13010,0,0.99779318
25,152,12,121,0,8464,0,0,10313,0,1.00757584
25,152,12,120,0,8776,0,0,7327,0,0.95298702
25,152,12,119,0,6451,0,0,12325,0,0.93220017
25,152,12,121,0,11803,0,0,14099,0,0.97451664
25,153,12,121,0,6690,0,0,8851,0,0.89743605
25,153,12,120,0,10279,0,0,9676,0,0.97367002
25,153,12,121,0,9182,0,0,8596,0,1.14134528
25,153,12,119,0,3845,0,0,10217,0,1.15244988
25,154,12,119,0,3823,0,0,9580,0,0.92466385
25,154,12,120,0,13305,0,0,12586,0,1.00716767
25,154,12,119,0,6451,0,0,12245,0,0.99374567
25,154,12,120,0,3556,0,0,10396,0,0.91535582
25,155,12,121,0,11602,0,0,15680,0,0.8084509
25,155,12,119,0,9996,0,0,11633,0,0.92111612
25,155,12,121,0,5333,0,0,8845,0,1.10845015
25,155,12,119,0,6013,0,0,12533,0,1.02676508
25,156,12,120,0,3454,0,0,9692,0,1.09022188
25,156,12,121,0,12007,0,0,9177,0,1.15105224
25,156,12,121,0,6226,0,0,12116,0,0.87304271
25,156,12,119,0,7228,0,0,10642,0,0.92103908
25,157,12,120,0,15668,0,0,10799,0,0.9820377
25,157,12,120,0,10644,0,0,11879,0,0.91007588
25,157,12,121,0,6960,0,0,14782,0,0.82922763
25,157,12,119,0,12188,0,0,17525,0,0.88315196
25,158,12,120,0,9799,0,0,10216,0,0.9858975
25,158,12,119,0,11586,0,0,8773,0,1.07829272
25,158,12,119,0,9296,0,0,12879,0,0.9497841
25,158,12,119,0,8359,0,0,10043,0,1.21208514
25,159,12,121,0,8755,0,0,9428,0,1.02891623
25,159,12,119,0,4215,0,0,17011,0,1.18200565
25,159,12,120,0,2951,0,0,11385,0,1.01843707
25,159,12,119,0,4883,0,0,9197,0,0.86672523
25,160,12,121,0,6141,0,0,9955,0,0.93645539
25,160,12,121,0,8743,0,0,7514,0,1.00411647
25,160,12,120,0,3809,0,0,13214,0,1.14062235
25,160,12,121,0,3059,0,0,10840,0,0.93133594
25,161,12,119,0,9533,0,0,8892,0,0.9875936
25,161,12,119,0,8376,0,0,12301,0,1.15037514
25,161,12,120,0,10763,0,0,11326,0,0.90478756
25,161,12,119,0,5219,0,0,12553,0,0.94422946
25,162,12,121,0,3609,0,0,6306,0,1.00424348
25,162,12,121,0,4750,0,0,10725,0,1.05067199
25,162,12,121,0,12029,0,0,8457,0,1.08697696
25,162,12,120,0,6232,0,0,17453,0,0.88769216
25,163,12,120,0,11165,0,0,10367,0,0.98356042
25,163,12,121,0,5797,0,0,8021,0,1.2120992
25,163,12,119,0,7159,0,0,9419,0,0.84169158
25,163,12,120,0,12808,0,0,12981,0,1.03204106
25,164,12,120,0,3284,0,0,13258,0,0.98000508
25,164,12,120,0,4032,0,0,11265,0,0.96672943
25,164,12,120,0,15043,0,0,11965,0,0.87906636
25,164,12,119,0,6553,0,0,9393,0,0.95777252
25,165,12,119,0,7126,0,0,12907,0,0.97681905
25,165,12,121,0,3384,0,0,11547,0,0.97879982
25,165,12,119,0,4161,0,0,11561,0,1.02186041
25,165,12,119,0,7405,0,0,11544,0,0.85338409
25,166,12,119,0,6765,0,0,11592,0,0.88796921
25,166,12,119,0,4815,0,0,10659,0,1.01556213
25,166,12,121,0,10813,0,0,8893,0,0.99790621
25,166,12,119,0,5307,0,0,11600,0,0.90108654
25,167,12,121,0,10132,0,0,6721,0,1.014457
25,167,12,120,0,10526,0,0,9812,0,0.90575519
25,167,12,121,0,4871,0,0,9303,0,0.82383618
25,167,12,121,0,15908,0,0,11677,0,0.83731203
25,168,12,119,0,7319,0,0,12227,0,1.18315067
25,168,12,121,0,7591,0,0,7375,0,0.85742473
25,168,12,120,0,6890,0,0,9208,0,1.00384758
25,168,12,119,0,5489,0,0,9055,0,1.09824784
25,169,12,121,0,10076,0,0,10533,0,1.21205465
25,169,12,120,0,9899,0,0,15042,0,0.9157493
25,169,12,120,0,5818,0,0,10347,0,0.86702323
25,169,12,119,0,3927,0,0,11634,0,1.09230668
25,170,12,119,0,10740,0,0,13595,0,0.99264993
25,170,12,120,0,4691,0,0,9710,0,1.05520207
25,170,12,119,0,11379,0,0,19590,0,0.92500573
25,170,12,121,0,8247,0,0,11377,0,0.9486117
25,171,12,120,0,6329,0,0,6806,0,1.07730746
25,171,12,121,0,12424,0,0,9984,0,0.91521646
25,171,12,119,0,7259,0,0,7097,0,0.97642669
25,171,12,121,0,8560,0,0,7721,0,1.00481805
25,172,12,119,0,6646,0,0,16183,0,0.96980909
25,172,12,120,0,8383,0,0,8989,0,0.96428508
25,172,12,120,0,10685,0,0,10819,0,1.16779237
25,172,12,119,0,6431,0,0,11148,0,0.95226458
25,173,12,120,0,7461,0,0,10400,0,1.11189909
25,173,12,121,0,5620,0,0,7265,0,1.01953729
25,173,12,119,0,6494,0,0,8708,0,0.95849714
25,173,12,121,0,8174,0,0,14037,0,0.86460673
25,174,12,119,0,3974,0,0,9712,0,1.00444906
25,174,12,119,0,9670,0,0,15352,0,0.83617981
25,174,12,121,0,12118,0,0,13408,0,1.04086497
25,174,12,119,0,6532,0,0,10247,0,1.11159409
25,175,12,120,0,5431,0,0,12450,0,0.89577725
25,175,12,121,0,7543,0,0,12096,0,0.96745672
25,175,12,121,0,13197,0,0,18693,0,1.02549351
25,175,12,121,0,8432,0,0,9334,0,1.0842953
25,176,12,119,0,10863,0,0,16993,0,1.04926291
25,176,12,121,0,15970,0,0,9488,0,1.20056676
25,176,12,121,0,6234,0,0,7911,0,0.83372695
25,176,12,120,0,3617,0,0,10211,0,0.95386696
25,177,12,120,0,9234,0,0,7937,0,0.95704365
25,177,12,121,0,5419,0,0,13642,0,0.96188031
25,177,12,120,0,6300,0,0,9211,0,0.88937023
25,177,12,119,0,8601,0,0,11038,0,1.04020849
25,178,12,121,0,4537,0,0,7611,0,1.07587513
25,178,12,121,0,8589,0,0,16287,0,1.07785855
25,178,12,119,0,6631,0,0,9580,0,0.79541589
25,178,12,119,0,3976,0,0,11930,0,1.20801488
25,179,12,120,0,14481,0,0,9332,0,1.02672985
25,179,12,119,0,6750,0,0,7946,0,0.97530786
25,179,12,121,0,3318,0,0,8440,0,0.91740039
25,179,12,119,0,3907,0,0,10261,0,1.0339468
25,180,12,120,0,11123,0,0,13576,0,0.98544284
25,180,12,119,0,4517,0,0,13239,0,1.11574938
25,180,12,120,0,8576,0,0,10282,0,1.07531063
25,180,12,121,0,12136,0,0,10632,0,1.06955672
25,181,12,119,0,9901,0,0,8844,0,1.00474277
25,181,12,120,0,12703,0,0,9460,0,0.99362632
25,181,12,120,0,7782,0,0,11137,0,1.08782121
25,181,12,119,0,8504,0,0,17936,0,0.91098411
25,182,12,120,0,5241,0,0,7792,0,1.15445181
25,182,12,120,0,5667,0,0,6266,0,0.99976868
25,182,12,119,0,14984,0,0,7208,0,0.94246308
25,182,12,119,0,5770,0,0,12301,0,0.98650927
25,183,12,120,0,6989,0,0,7261,0,0.93565877
25,183,12,119,0,7301,0,0,8439,0,0.98550549
25,183,12,121,0,11984,0,0,15399,0,0.95281267
25,183,12,120,0,10440,0,0,6711,0,0.99012756
25,184,12,120,0,5467,0,0,15365,0,0.89148697
25,184,12,119,0,3571,0,0,7632,0,1.23551875
25,184,12,120,0,11923,0,0,13268,0,1.10937575
25,184,12,121,0,7785,0,0,8856,0,1.14549344
25,185,12,121,0,15914,0,0,8235,0,1.03013105
25,185,12,121,0,4443,0,0,7448,0,0.79153506
25,185,12,119,0,11663,0,0,8439,0,0.97802891
25,185,12,121,0,8668,0,0,10331,0,0.90852966
25,186,12,120,0,4689,0,0,8610,0,0.94750395
25,186,12,120,0,9562,0,0,10356,0,0.96887024
25,186,12,121,0,7186,0,0,9881,0,1.07060747
25,186,12,119,0,8974,0,0,12933,0,1.00027517
25,187,12,120,0,5195,0,0,8794,0,1.01118207
25,187,12,121,0,16072,0,0,10760,0,0.91496045
25,187,12,121,0,16863,0,0,11531,0,1.01545135
25,187,12,119,0,8422,0,0,10609,0,0.91829677
25,188,12,119,0,13199,0,0,8566,0,0.9313627
25,188,12,120,0,5373,0,0,11110,0,0.93978595
25,188,12,121,0,7966,0,0,14083,0,0.96103133
25,188,12,119,0,9151,0,0,12157,0,0.96609762
25,189,12,119,0,11372,0,0,13022,0,1.04841673
25,189,12,119,0,8092,0,0,7498,0,1.06720859
25,189,12,120,0,9442,0,0,15622,0,0.9689289
25,189,12,119,0,3547,0,0,16898,0,1.08020181
25,190,12,120,0,4692,0,0,9407,0,1.08635519
25,190,12,121,0,10224,0,0,5214,0,0.96278497
25,190,12,121,0,6712,0,0,13388,0,0.94590306
25,190,12,121,0,13701,0,0,10578,0,1.06538191
25,191,12,121,0,6347,0,0,10998,0,1.07358943
25,191,12,119,0,2953,0,0,15515,0,0.86806028
25,191,12,121,0,3441,0,0,7703,0,0.96634703
25,191,12,120,0,3880,0,0,14197,0,1.01351571
25,192,12,119,0,14426,0,0,13997,0,0.87910522
25,192,12,121,0,3945,0,0,10978,0,0.97987234
25,192,12,120,0,4565,0,0,14878,0,1.00790764
25,192,12,120,0,3861,0,0,7797,0,1.02384623
25,193,12,121,0,10715,0,0,16369,0,1.01765837
25,193,6,67,0,14709,0,0,12249,0,0.93760556
25,193,6,68,0,5619,0,0,9891,0,1.08944257
25,193,6,68,0,3272,0,0,14547,0,1.16302222
25,194,6,67,0,5118,0,0,15933,0,0.95686775
25,194,6,68,0,5859,0,0,17123,0,1.00805682
25,194,6,67,0,4770,0,0,7404,0,1.02737371
25,194,6,67,0,4323,0,0,9230,0,0.96259866
25,195,6,67,0,7970,0,0,16134,0,0.90521856
25,195,6,68,0,3938,0,0,12420,0,0.90028482
25,195,6,67,0,4490,0,0,10651,0,1.35426727
25,195,6,67,0,4385,0,0,13665,0,1.04863016
25,196,6,68,0,5477,0,0,21156,0,0.90506512
25,196,6,67,0,4918,0,0,12395,0,0.9554476
25,196,6,67,0,7267,0,0,13480,0,0.83106309
25,196,6,67,0,17571,0,0,6901,0,0.829383
25,197,6,68,0,17579,0,0,12540,0,0.97684421
25,197,6,68,0,7046,0,0,11162,0,1.11186144
25,197,6,67,0,7840,0,0,12395,0,1.02509668
25,197,6,67,0,3011,0,0,12304,0,0.9783536
25,198,6,67,0,6177,0,0,11094,0,1.10768859
25,198,6,68,0,8834,0,0,13441,0,1.00247998
25,198,6,68,0,6159,0,0,13095,0,1.01342555
25,198,6,67,0,18657,0,0,8967,0,0.96235128
25,199,6,67,0,6238,0,0,9949,0,1.13365414
25,199,6,68,0,16511,0,0,11865,0,0.93427096
25,199,6,68,0,9254,0,0,14943,0,0.98552876
25,199,6,67,0,3124,0,0,11670,0,0.97301578
25,200,6,67,0,18472,0,0,11781,0,0.88932973
25,200,6,68,0,5482,0,0,10953,0,1.03643906
25,200,6,67,0,7178,0,0,9895,0,1.07558622
25,200,6,68,0,8383,0,0,7903,0,1.30664005
26,1,6,62,0,5662,0,0,12777,0,1.20894105
26,1,6,61,0,8758,0,0,12707,0,0.97062957
26,1,6,61,0,5334,0,0,7387,0,0.94993915
26,1,6,61,0,5779,0,0,7972,0,0.91151141
26,1,6,61,0,10767,0,0,7848,0,0.98929677
26,2,6,62,0,3434,0,0,5672,0,1.01268566
26,2,6,61,0,6536,0,0,18883,0,0.85861083
26,2,6,61,0,7050,0,0,11099,0,1.10863774
26,2,6,61,0,7045,0,0,6714,0,0.98282419
26,2,6,61,0,7016,0,0,10965,0,0.96048254
26,3,6,61,0,4566,0,0,17071,0,0.97947937
26,3,6,61,0,10500,0,0,9677,0,1.11838671
26,3,6,61,0,4403,0,0,14127,0,0.96405166
26,3,6,62,0,14185,0,0,11212,0,1.03340752
26,3,6,62,0,6160,0,0,17769,0,1.22170169
26,4,6,61,0,3911,0,0,10955,0,0.91660319
26,4,6,61,0,16345,0,0,13924,0,1.10464798
26,4,6,62,0,7050,0,0,10679,0,1.22528241
26,4,6,62,0,6466,0,0,14435,0,1.00244355
26,4,6,62,0,8998,0,0,9365,0,1.13258381
26,5,6,61,0,5565,0,0,14819,0,1.19368229
26,5,6,61,0,4627,0,0,8378,0,1.24732084
26,5,6,61,0,6085,0,0,12312,0,1.11178457
26,5,6,61,0,10666,0,0,8378,0,1.04770485
26,5,6,61,0,4117,0,0,16606,0,1.02126783
26,6,6,62,0,4203,0,0,6260,0,0.87972747
26,6,6,61,0,5765,0,0,17589,0,1.00134348
26,6,6,61,0,11813,0,0,7765,0,0.9967659
26,6,6,62,0,10771,0,0,8943,0,1.24612259
26,6,6,61,0,4870,0,0,11578,0,0.95917846
26,7,6,62,0,7963,0,0,10193,0,0.93207435
26,7,6,61,0,6853,0,0,11812,0,1.19780943
26,7,6,61,0,7795,0,0,10024,0,0.94213271
26,7,6,62,0,12095,0,0,11132,0,0.99649936
26,7,6,62,0,6604,0,0,14249,0,0.97736603
26,8,6,61,0,6648,0,0,10913,0,0.88337127
26,8,6,62,0,7882,0,0,9031,0,0.86482016
26,8,6,61,0,11900,0,0,11056,0,0.92041615
26,8,6,62,0,7917,0,0,7526,0,0.88992216
26,8,6,62,0,10229,0,0,14815,0,1.10820208
26,9,6,62,0,13912,0,0,10281,0,1.0851467
26,9,6,61,0,4271,0,0,9179,0,0.95910783
26,9,6,61,0,7405,0,0,13853,0,0.98753573
26,9,6,62,0,6652,0,0,11267,0,1.01236031
26,9,6,62,0,6794,0,0,12229,0,1.0064704
26,10,6,62,0,3022,0,0,11273,0,0.93065003
26,10,6,62,0,12565,0,0,10861,0,0.9411341
26,10,6,61,0,9778,0,0,10341,0,1.29254686
26,10,6,61,0,10471,0,0,15106,0,1.05949265
26,10,6,62,0,8641,0,0,12612,0,1.0674305
26,11,6,61,0,6430,0,0,10802,0,0.81724717
26,11,6,62,0,7967,0,0,14300,0,0.83987421
26,11,6,62,0,8805,0,0,12892,0,1.03166614
26,11,6,61,0,8088,0,0,7676,0,0.97038447
26,11,6,62,0,7456,0,0,14879,0,0.90534194
26,12,6,61,0,6210,0,0,14216,0,1.01387375
26,12,6,61,0,4212,0,0,10191,0,0.94484959
26,12,6,62,0,5500,0,0,9483,0,0.95769582
26,12,6,62,0,6403,0,0,10551,0,1.23975491
26,12,6,61,0,8540,0,0,12559,0,1.22775034
26,13,6,61,0,5546,0,0,16899,0,0.96946319
26,13,6,61,0,7085,0,0,10889,0,0.95738123
26,13,6,62,0,4650,0,0,11309,0,1.08184177
26,13,6,61,0,11552,0,0,12762,0,1.10391248
26,13,6,62,0,3819,0,0,11060,0,1.07513971
